Watching for file changes with StatReloader
"GET / HTTP/1.1" 200 10629
Not Found: /favicon.ico
"GET /favicon.ico HTTP/1.1" 404 2121
Not Found: /gg
"GET /gg HTTP/1.1" 404 2094
D:\growbinar code\Growbinar-Alpha-Backend\Growbinar_Backend\Growbinar_Backend\settings.py changed, reloading.
DEBUG 2024-04-25 23:26:58,350 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\opcode.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,350 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1713712046.942296
DEBUG 2024-04-25 23:26:58,351 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\timesince.py first seen with mtime 1713712047.778937
DEBUG 2024-04-25 23:26:58,351 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\runners.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,351 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1713712054.0426161
DEBUG 2024-04-25 23:26:58,351 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,352 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1713712047.4065146
DEBUG 2024-04-25 23:26:58,352 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\exceptions.py first seen with mtime 1713712047.3351686
DEBUG 2024-04-25 23:26:58,352 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1713712047.4632509
DEBUG 2024-04-25 23:26:58,353 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1713712047.4706118
DEBUG 2024-04-25 23:26:58,353 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1713712047.8190596
DEBUG 2024-04-25 23:26:58,353 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\locale.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,353 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\lzma.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,354 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\sqlparse\utils.py first seen with mtime 1713712043.7364302
DEBUG 2024-04-25 23:26:58,354 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1713712047.3522973
DEBUG 2024-04-25 23:26:58,354 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\xml\dom\xmlbuilder.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,355 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1713712047.0772738
DEBUG 2024-04-25 23:26:58,355 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\graphlib.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,355 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\copyreg.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,355 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\http\client.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,356 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\process.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,356 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1713712044.6414087
DEBUG 2024-04-25 23:26:58,356 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1713712047.3403275
DEBUG 2024-04-25 23:26:58,356 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\importlib\metadata\_functools.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,357 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\compat.py first seen with mtime 1713712054.0356383
DEBUG 2024-04-25 23:26:58,357 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1713712047.4065146
DEBUG 2024-04-25 23:26:58,357 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1713712047.7648919
DEBUG 2024-04-25 23:26:58,357 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\test\utils.py first seen with mtime 1713712047.7519386
DEBUG 2024-04-25 23:26:58,358 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\corsheaders\__init__.py first seen with mtime 1713712054.7935333
DEBUG 2024-04-25 23:26:58,358 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\DLLs\_bz2.pyd first seen with mtime 1675769102.0
DEBUG 2024-04-25 23:26:58,358 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\functools.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,358 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\Growbinar_Backend\Growbinar_Backend\urls.py first seen with mtime 1713711768.6730149
DEBUG 2024-04-25 23:26:58,359 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1713712043.7384233
DEBUG 2024-04-25 23:26:58,359 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\concurrent\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,359 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1713712046.665439
DEBUG 2024-04-25 23:26:58,359 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1713712047.4044957
DEBUG 2024-04-25 23:26:58,359 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1713712047.3552773
DEBUG 2024-04-25 23:26:58,360 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\files\images.py first seen with mtime 1713712047.361693
DEBUG 2024-04-25 23:26:58,360 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,360 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1713712047.316852
DEBUG 2024-04-25 23:26:58,360 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1713712047.442839
DEBUG 2024-04-25 23:26:58,360 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework_simplejwt\models.py first seen with mtime 1713712054.9365628
DEBUG 2024-04-25 23:26:58,361 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1713712047.7648919
DEBUG 2024-04-25 23:26:58,361 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\pprint.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,361 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1713712047.4322848
DEBUG 2024-04-25 23:26:58,361 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1713712043.7324622
DEBUG 2024-04-25 23:26:58,361 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\format_helpers.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,362 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\duration.py first seen with mtime 1713712047.7678819
DEBUG 2024-04-25 23:26:58,362 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\email\mime\multipart.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,362 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1713712047.3725405
DEBUG 2024-04-25 23:26:58,363 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1713712047.4622226
DEBUG 2024-04-25 23:26:58,363 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\asgiref\sync.py first seen with mtime 1713712044.644663
DEBUG 2024-04-25 23:26:58,364 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1713712047.472605
DEBUG 2024-04-25 23:26:58,364 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1713712047.364084
DEBUG 2024-04-25 23:26:58,365 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\fields.py first seen with mtime 1713712054.0386276
DEBUG 2024-04-25 23:26:58,365 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\DLLs\_zoneinfo.pyd first seen with mtime 1675769102.0
DEBUG 2024-04-25 23:26:58,365 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1713712047.7751896
DEBUG 2024-04-25 23:26:58,366 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1713712047.4365032
DEBUG 2024-04-25 23:26:58,366 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1713712047.7668853
DEBUG 2024-04-25 23:26:58,366 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1713712054.1705146
DEBUG 2024-04-25 23:26:58,366 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\apps\registry.py first seen with mtime 1713712044.8449352
DEBUG 2024-04-25 23:26:58,366 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1713712045.081689
DEBUG 2024-04-25 23:26:58,367 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1713712047.4096544
DEBUG 2024-04-25 23:26:58,367 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1713712054.166224
DEBUG 2024-04-25 23:26:58,367 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\unittest\result.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,367 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\fractions.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,367 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\log.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,368 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1713712047.3704584
DEBUG 2024-04-25 23:26:58,368 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\functional.py first seen with mtime 1713712047.769875
DEBUG 2024-04-25 23:26:58,368 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1713712047.4462829
DEBUG 2024-04-25 23:26:58,368 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\logging\handlers.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,368 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\context.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,369 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1713712047.7844057
DEBUG 2024-04-25 23:26:58,369 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\email\quoprimime.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,369 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1713712047.7085714
DEBUG 2024-04-25 23:26:58,370 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1713712047.4674733
DEBUG 2024-04-25 23:26:58,370 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\options.py first seen with mtime 1713712047.4529538
DEBUG 2024-04-25 23:26:58,370 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1713712043.7364302
DEBUG 2024-04-25 23:26:58,370 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\conf\urls\__init__.py first seen with mtime 1713712045.0707588
DEBUG 2024-04-25 23:26:58,370 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1713712043.7394202
DEBUG 2024-04-25 23:26:58,370 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework_simplejwt\__init__.py first seen with mtime 1713712054.9335766
DEBUG 2024-04-25 23:26:58,371 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1713712047.347304
DEBUG 2024-04-25 23:26:58,371 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1713712045.5775743
DEBUG 2024-04-25 23:26:58,371 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,371 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1713712045.0759869
DEBUG 2024-04-25 23:26:58,371 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\uuid.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,372 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1713712047.8129077
DEBUG 2024-04-25 23:26:58,372 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,372 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\unittest\case.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,372 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\queue.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,372 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1713712047.8116465
DEBUG 2024-04-25 23:26:58,373 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\apps.py first seen with mtime 1713712054.0346563
DEBUG 2024-04-25 23:26:58,373 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\trsock.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,373 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1713712054.0376315
DEBUG 2024-04-25 23:26:58,373 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\utils\http.py first seen with mtime 1713712047.770872
DEBUG 2024-04-25 23:26:58,373 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1713712047.4494767
DEBUG 2024-04-25 23:26:58,373 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\unittest\loader.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,374 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\json\scanner.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,374 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\forms\widgets.py first seen with mtime 1713712047.4771976
DEBUG 2024-04-25 23:26:58,374 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1713712046.6739461
DEBUG 2024-04-25 23:26:58,374 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\asyncio\coroutines.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,374 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\_compression.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,375 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\token.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,375 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,375 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1713712047.454947
DEBUG 2024-04-25 23:26:58,375 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\random.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,375 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\re\_constants.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,376 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1713712047.4632509
DEBUG 2024-04-25 23:26:58,376 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1713712047.3329465
DEBUG 2024-04-25 23:26:58,376 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1713712047.4322848
DEBUG 2024-04-25 23:26:58,376 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\html\__init__.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,376 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1713712047.3750222
DEBUG 2024-04-25 23:26:58,377 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1713712047.7085714
DEBUG 2024-04-25 23:26:58,377 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\wsgiref\util.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,377 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\ast.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,377 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1713712045.5835538
DEBUG 2024-04-25 23:26:58,377 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1713712047.7121453
DEBUG 2024-04-25 23:26:58,378 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1713712047.8143601
DEBUG 2024-04-25 23:26:58,378 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\datetime.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,378 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1713712045.4407094
DEBUG 2024-04-25 23:26:58,378 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\socketserver.py first seen with mtime 1675769062.0
DEBUG 2024-04-25 23:26:58,378 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\template\loader.py first seen with mtime 1713712047.7015264
DEBUG 2024-04-25 23:26:58,378 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1713712047.7110667
DEBUG 2024-04-25 23:26:58,379 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\contrib\__init__.py first seen with mtime 1713712045.0717838
DEBUG 2024-04-25 23:26:58,379 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1713712047.4564207
DEBUG 2024-04-25 23:26:58,380 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1713712047.7075748
DEBUG 2024-04-25 23:26:58,380 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1713712054.1693778
DEBUG 2024-04-25 23:26:58,380 django.utils.autoreload autoreload autoreload.py 394 tick File D:\growbinar code\Growbinar-Alpha-Backend\env\Lib\site-packages\django\core\paginator.py first seen with mtime 1713712047.3366294
DEBUG 2024-04-25 23:26:58,381 django.utils.autoreload autoreload autoreload.py 394 tick File C:\Users\91984\AppData\Local\Programs\Python\Python311\Lib\xml\dom\minidom.py first seen with mtime 1675769062.0
